song_id,song_title,artist_band,duration,spotify_url,spotify_uri
326JfIsbyxlZrqTvmE3sny,Tiny Bubbles,Nora Aunor,2:43,https://open.spotify.com/track/326JfIsbyxlZrqTvmE3sny,spotify:track:326JfIsbyxlZrqTvmE3sny
0BzoZq22AeHf2P02jQtyys,Sa Bayan Ni Juan,Mike Hanopol,3:22,https://open.spotify.com/track/0BzoZq22AeHf2P02jQtyys,spotify:track:0BzoZq22AeHf2P02jQtyys
6Uy2YYfLEnkvBLmP79My6P,Napakasakit Kuya Eddie,Roel Cortez,3:47,https://open.spotify.com/track/6Uy2YYfLEnkvBLmP79My6P,spotify:track:6Uy2YYfLEnkvBLmP79My6P
0ksnWgWc0Xt0aeTHv8trL2,"Bulag, Pipi at Bingi",Freddie Aguilar,3:47,https://open.spotify.com/track/0ksnWgWc0Xt0aeTHv8trL2,spotify:track:0ksnWgWc0Xt0aeTHv8trL2
1F8cTgBNmRxk6sqTA4n9QT,Sigurado,"Oh, Flamingo!",3:12,https://open.spotify.com/track/1F8cTgBNmRxk6sqTA4n9QT,spotify:track:1F8cTgBNmRxk6sqTA4n9QT
6cXBwW4mDlxrjpXVNqeSAv,hindi ko alam,Carousel Casualties,3:31,https://open.spotify.com/track/6cXBwW4mDlxrjpXVNqeSAv,spotify:track:6cXBwW4mDlxrjpXVNqeSAv
7pCKOeBRkfJb61ImYU2qKu,Nakauwi Na,Ang Bandang Shirley,5:30,https://open.spotify.com/track/7pCKOeBRkfJb61ImYU2qKu,spotify:track:7pCKOeBRkfJb61ImYU2qKu
4ybQJsYaVcdqdrjnkRFSwf,Hakbang,Cheats,4:18,https://open.spotify.com/track/4ybQJsYaVcdqdrjnkRFSwf,spotify:track:4ybQJsYaVcdqdrjnkRFSwf
7zgEqHfBOpSSq4ygPzvArE,Cloud,Lions & Acrobats,4:32,https://open.spotify.com/track/7zgEqHfBOpSSq4ygPzvArE,spotify:track:7zgEqHfBOpSSq4ygPzvArE
3yXpDz9ZiB3TjKlCkhxwpn,MRT,ONE CLICK STRAIGHT,4:09,https://open.spotify.com/track/3yXpDz9ZiB3TjKlCkhxwpn,spotify:track:3yXpDz9ZiB3TjKlCkhxwpn
0i8YzSIxTcTeSJ91tpzeKD,Balewala,BRISOM,4:38,https://open.spotify.com/track/0i8YzSIxTcTeSJ91tpzeKD,spotify:track:0i8YzSIxTcTeSJ91tpzeKD
6DrkG6Um9xknX1s1EEAiOt,Fools,of Mercury,4:58,https://open.spotify.com/track/6DrkG6Um9xknX1s1EEAiOt,spotify:track:6DrkG6Um9xknX1s1EEAiOt
55eWkBMyr3bAHVVE1SLmDE,Ikot,Over October,4:10,https://open.spotify.com/track/55eWkBMyr3bAHVVE1SLmDE,spotify:track:55eWkBMyr3bAHVVE1SLmDE
2UD0Qm8GfCd9lOewegxLT3,We'll Be Fine,Banna Harbera,3:55,https://open.spotify.com/track/2UD0Qm8GfCd9lOewegxLT3,spotify:track:2UD0Qm8GfCd9lOewegxLT3
5xpmZgLxGpKmEz3Mphquy3,Favoritism,SOS,4:08,https://open.spotify.com/track/5xpmZgLxGpKmEz3Mphquy3,spotify:track:5xpmZgLxGpKmEz3Mphquy3
28ZIuMr3gGVhdZO12SvAvB,Sunny When I'm With You,Ysanygo,3:00,https://open.spotify.com/track/28ZIuMr3gGVhdZO12SvAvB,spotify:track:28ZIuMr3gGVhdZO12SvAvB
0avUKkCpBBtG31EXy88ae7,Magkaibigan O Magka-Ibigan,Coeli,5:50,https://open.spotify.com/track/0avUKkCpBBtG31EXy88ae7,spotify:track:0avUKkCpBBtG31EXy88ae7
1AfTf39EzCLL6PGVqOQCl9,Bbgirl,B. P. Valenzuela,3:16,https://open.spotify.com/track/1AfTf39EzCLL6PGVqOQCl9,spotify:track:1AfTf39EzCLL6PGVqOQCl9
7CI66LFiAo9jFbcZeqvfpH,Can't Hardly Wait,Rusty Machines,3:26,https://open.spotify.com/track/7CI66LFiAo9jFbcZeqvfpH,spotify:track:7CI66LFiAo9jFbcZeqvfpH
4OycBztZDBVtuJ5QtrYGqv,Put to Waste,Bullet Dumas,4:50,https://open.spotify.com/track/4OycBztZDBVtuJ5QtrYGqv,spotify:track:4OycBztZDBVtuJ5QtrYGqv
0FOYt3VRWweAWgN1relGqN,Laro,Autotelic,5:20,https://open.spotify.com/track/0FOYt3VRWweAWgN1relGqN,spotify:track:0FOYt3VRWweAWgN1relGqN
1qyETQ5t2UG76pfqnYOZ6h,Uncertainly,Ourselves the Elves,5:03,https://open.spotify.com/track/1qyETQ5t2UG76pfqnYOZ6h,spotify:track:1qyETQ5t2UG76pfqnYOZ6h
7h0h1L572tG7nMY5bWEC6Z,For the Night,Fools and Foes,2:25,https://open.spotify.com/track/7h0h1L572tG7nMY5bWEC6Z,spotify:track:7h0h1L572tG7nMY5bWEC6Z
2RbLDjnIt19HFJWfHQgfry,Tulog Na,Sabu,5:56,https://open.spotify.com/track/2RbLDjnIt19HFJWfHQgfry,spotify:track:2RbLDjnIt19HFJWfHQgfry
3SbaElq4Fyh4ErBi3fbq54,Silakbo,MilesExperience,4:41,https://open.spotify.com/track/3SbaElq4Fyh4ErBi3fbq54,spotify:track:3SbaElq4Fyh4ErBi3fbq54
6FT35oVqQZFiTPL9BLmHOH,Tayo Lang Ang May Alam,Peryodiko,4:52,https://open.spotify.com/track/6FT35oVqQZFiTPL9BLmHOH,spotify:track:6FT35oVqQZFiTPL9BLmHOH
0MDI5AnC24Vns2kToH4iM9,Settled,The Ransom Collective,4:58,https://open.spotify.com/track/0MDI5AnC24Vns2kToH4iM9,spotify:track:0MDI5AnC24Vns2kToH4iM9
5Gd6hn16MIvP3Tn1NzAuas,She Was,Serotonin,6:21,https://open.spotify.com/track/5Gd6hn16MIvP3Tn1NzAuas,spotify:track:5Gd6hn16MIvP3Tn1NzAuas
4xy6P7NgxEzaai4WUlVDsB,Clouds,Any Name's Okay,3:43,https://open.spotify.com/track/4xy6P7NgxEzaai4WUlVDsB,spotify:track:4xy6P7NgxEzaai4WUlVDsB
3OxBqK6XPvI7ddy9zb0r9v,Dekada,We Are Imaginary,4:26,https://open.spotify.com/track/3OxBqK6XPvI7ddy9zb0r9v,spotify:track:3OxBqK6XPvI7ddy9zb0r9v
6Bnv0L4pByd8Ig8dA8V2ve,Di Naging (Tayo),Sleep Alley,4:02,https://open.spotify.com/track/6Bnv0L4pByd8Ig8dA8V2ve,spotify:track:6Bnv0L4pByd8Ig8dA8V2ve
0ZjUsCjNYT44uFboVtWCFJ,Punas Luha,Earl Generao,4:50,https://open.spotify.com/track/0ZjUsCjNYT44uFboVtWCFJ,spotify:track:0ZjUsCjNYT44uFboVtWCFJ
3oKrLC5srjU80dGXtcDx8y,Twenty Something,Tandems '91,5:08,https://open.spotify.com/track/3oKrLC5srjU80dGXtcDx8y,spotify:track:3oKrLC5srjU80dGXtcDx8y
0yrihNS8bIyLPipHOftsik,Sisid,Apartel,4:50,https://open.spotify.com/track/0yrihNS8bIyLPipHOftsik,spotify:track:0yrihNS8bIyLPipHOftsik
3TN0iGCBNNPbuqD7DyAe7A,Aphrodite - Aphrodite (Album Version),The Ridleys,3:56,https://open.spotify.com/track/3TN0iGCBNNPbuqD7DyAe7A,spotify:track:3TN0iGCBNNPbuqD7DyAe7A
74gmYHHKVjnah9FCVOi4Mg,Tila,Clara Benin,3:05,https://open.spotify.com/track/74gmYHHKVjnah9FCVOi4Mg,spotify:track:74gmYHHKVjnah9FCVOi4Mg
3YQ6VKS0ls3SxS3JaoIuw4,Dalampasigan,The Cohens,4:02,https://open.spotify.com/track/3YQ6VKS0ls3SxS3JaoIuw4,spotify:track:3YQ6VKS0ls3SxS3JaoIuw4
27BjdZeYEDpUN6Ijdf7hJP,Huwag Kang Matakot,Reese Lansangan,3:58,https://open.spotify.com/track/27BjdZeYEDpUN6Ijdf7hJP,spotify:track:27BjdZeYEDpUN6Ijdf7hJP
4ItDT3YXr3xRTt5RNuvWLD,ForHidden Song No. 1: Sa 'Yo Lang Titi...,BennyBunnyBand,4:55,https://open.spotify.com/track/4ItDT3YXr3xRTt5RNuvWLD,spotify:track:4ItDT3YXr3xRTt5RNuvWLD
10pTDUgKi5rRSTioPlZ9D0,Past Due (feat. Jess Connelly),crwn,3:52,https://open.spotify.com/track/10pTDUgKi5rRSTioPlZ9D0,spotify:track:10pTDUgKi5rRSTioPlZ9D0
6cWbOGOBKnOpLq6BTfr9QT,Get You Closer,Ciudad,4:42,https://open.spotify.com/track/6cWbOGOBKnOpLq6BTfr9QT,spotify:track:6cWbOGOBKnOpLq6BTfr9QT
77ycwhz6pwYgAjRDPpS3ae,Heartache Generation,ena mori,2:45,https://open.spotify.com/track/77ycwhz6pwYgAjRDPpS3ae,spotify:track:77ycwhz6pwYgAjRDPpS3ae
1qVhtSUkTALDiU2Zg6MgBW,Makalimutin,Kamara,4:33,https://open.spotify.com/track/1qVhtSUkTALDiU2Zg6MgBW,spotify:track:1qVhtSUkTALDiU2Zg6MgBW
3tBCr2BznxNFj9ev08UeGV,Kahit Isang Saglit,Hulyo,3:59,https://open.spotify.com/track/3tBCr2BznxNFj9ev08UeGV,spotify:track:3tBCr2BznxNFj9ev08UeGV
2ID1EiBXH8qdiaaqmdKVuS,Selos,the vowels they orbit,3:55,https://open.spotify.com/track/2ID1EiBXH8qdiaaqmdKVuS,spotify:track:2ID1EiBXH8qdiaaqmdKVuS
2Lz3NCfyc26mkA9N8TKi82,You Are,Pixie Labrador,5:17,https://open.spotify.com/track/2Lz3NCfyc26mkA9N8TKi82,spotify:track:2Lz3NCfyc26mkA9N8TKi82
0jByCc9MS4p34rE3o9Cdmw,Pahintulot,Shirebound & Busking,4:57,https://open.spotify.com/track/0jByCc9MS4p34rE3o9Cdmw,spotify:track:0jByCc9MS4p34rE3o9Cdmw
3ucicA1SNCNv8yRCNvmqdf,Dalagang Pilipina,Conscious & The Goodness,6:04,https://open.spotify.com/track/3ucicA1SNCNv8yRCNvmqdf,spotify:track:3ucicA1SNCNv8yRCNvmqdf
4j9uOfFJFqeGacDRaI2flb,Habol,Maude,4:18,https://open.spotify.com/track/4j9uOfFJFqeGacDRaI2flb,spotify:track:4j9uOfFJFqeGacDRaI2flb
7zM8jATQL9wWql0yj8SpcE,bruised,TALA,3:51,https://open.spotify.com/track/7zM8jATQL9wWql0yj8SpcE,spotify:track:7zM8jATQL9wWql0yj8SpcE
5CFExWVz8ekxIbiiVwPW6G,Things She'll Never Know,Martti Franca,4:16,https://open.spotify.com/track/5CFExWVz8ekxIbiiVwPW6G,spotify:track:5CFExWVz8ekxIbiiVwPW6G
0NEeCTndCmmu14EICjNETP,One Night Stand,FourPlay MNL,4:56,https://open.spotify.com/track/0NEeCTndCmmu14EICjNETP,spotify:track:0NEeCTndCmmu14EICjNETP
7sV4AyXJmg4pe5rxCvMOdJ,Rough Skies,Farewell Fair Weather,3:32,https://open.spotify.com/track/7sV4AyXJmg4pe5rxCvMOdJ,spotify:track:7sV4AyXJmg4pe5rxCvMOdJ
4ESVeOSa7asoWhkAg6aTB2,tila tala,syd hartha,4:41,https://open.spotify.com/track/4ESVeOSa7asoWhkAg6aTB2,spotify:track:4ESVeOSa7asoWhkAg6aTB2
5qnXaJpfNOU45OX3hnsHxW,Mugatu,Tom's Story,6:30,https://open.spotify.com/track/5qnXaJpfNOU45OX3hnsHxW,spotify:track:5qnXaJpfNOU45OX3hnsHxW
1GaYbSNHY6mRCNDLAZv5vn,Frontiers,Run Dorothy,4:49,https://open.spotify.com/track/1GaYbSNHY6mRCNDLAZv5vn,spotify:track:1GaYbSNHY6mRCNDLAZv5vn
2IFNR24j14O8IuqLxFr0NT,Let Me Be The One,Keiko Necesario,5:15,https://open.spotify.com/track/2IFNR24j14O8IuqLxFr0NT,spotify:track:2IFNR24j14O8IuqLxFr0NT
7EPrwUP85R3h48TfkoJb0J,Nararamdaman,Better Days,5:52,https://open.spotify.com/track/7EPrwUP85R3h48TfkoJb0J,spotify:track:7EPrwUP85R3h48TfkoJb0J
1hako3PGCUlJ1KsknxKric,Sisikat Ka Iha,Bita and the Botflies,3:36,https://open.spotify.com/track/1hako3PGCUlJ1KsknxKric,spotify:track:1hako3PGCUlJ1KsknxKric
5Oh1oHKCGN0LhlOp9RUhP3,Want U Bad,Fern.,3:42,https://open.spotify.com/track/5Oh1oHKCGN0LhlOp9RUhP3,spotify:track:5Oh1oHKCGN0LhlOp9RUhP3
12pjWKDqftTdc1b7tP4xat,Different Shades of Blue,The Buildings,3:37,https://open.spotify.com/track/12pjWKDqftTdc1b7tP4xat,spotify:track:12pjWKDqftTdc1b7tP4xat
0dkD4HkQY1LZExolsy7c0q,Maybe,Jensen Gomez,5:10,https://open.spotify.com/track/0dkD4HkQY1LZExolsy7c0q,spotify:track:0dkD4HkQY1LZExolsy7c0q
6oNqOzzH5P3X8m7qE7GgbO,I'll Be Mine,flu,3:30,https://open.spotify.com/track/6oNqOzzH5P3X8m7qE7GgbO,spotify:track:6oNqOzzH5P3X8m7qE7GgbO
18ogtQoqULXr4eVNwsXlcy,Moving Closer,Never The Strangers,3:08,https://open.spotify.com/track/18ogtQoqULXr4eVNwsXlcy,spotify:track:18ogtQoqULXr4eVNwsXlcy
59Ohm3K05CfdSmZVPEoStL,El Poder,Basically Saturday Night,6:11,https://open.spotify.com/track/59Ohm3K05CfdSmZVPEoStL,spotify:track:59Ohm3K05CfdSmZVPEoStL
0Cverx4AxR9nGFtVO8HMkZ,Nagsasawa Ka Na Ba?,Eggboy,4:30,https://open.spotify.com/track/0Cverx4AxR9nGFtVO8HMkZ,spotify:track:0Cverx4AxR9nGFtVO8HMkZ
60LTEqwQF7J0mO093FPRdc,Does She Know,Kiana V,3:51,https://open.spotify.com/track/60LTEqwQF7J0mO093FPRdc,spotify:track:60LTEqwQF7J0mO093FPRdc
1SpqNPZx0Gk4EJeL7266Sd,"Do You, Too?",The Geeks,4:19,https://open.spotify.com/track/1SpqNPZx0Gk4EJeL7266Sd,spotify:track:1SpqNPZx0Gk4EJeL7266Sd
1vzxlhQ3dujloZsqeO3Wei,Ikaw At Ako,Johnoy Danao,4:47,https://open.spotify.com/track/1vzxlhQ3dujloZsqeO3Wei,spotify:track:1vzxlhQ3dujloZsqeO3Wei
1J8bOqYGnCPl5SSA7nojcx,Catching Feelings,Earl of Manila,4:28,https://open.spotify.com/track/1J8bOqYGnCPl5SSA7nojcx,spotify:track:1J8bOqYGnCPl5SSA7nojcx
3w3OioJ81Cugah7fOA8yU6,Wala Na Ang Init,Pusakalye,4:47,https://open.spotify.com/track/3w3OioJ81Cugah7fOA8yU6,spotify:track:3w3OioJ81Cugah7fOA8yU6
1Lom3Qqs0HUPxqnmRVumKQ,Somewhere Over The Rainbow,Leanne & Naara,2:33,https://open.spotify.com/track/1Lom3Qqs0HUPxqnmRVumKQ,spotify:track:1Lom3Qqs0HUPxqnmRVumKQ
5VPEVgJwh05TeEZrL1llm9,Peach,Identikit,4:05,https://open.spotify.com/track/5VPEVgJwh05TeEZrL1llm9,spotify:track:5VPEVgJwh05TeEZrL1llm9
1tC2PLqLeJXt0VlgOYpc6m,Bawat Piyesa,Munimuni,6:26,https://open.spotify.com/track/1tC2PLqLeJXt0VlgOYpc6m,spotify:track:1tC2PLqLeJXt0VlgOYpc6m
6zZwHa5qbxe4WxNtg3HuMD,"Whatever Is Left, Nothing Is Right",MOONWLK,4:24,https://open.spotify.com/track/6zZwHa5qbxe4WxNtg3HuMD,spotify:track:6zZwHa5qbxe4WxNtg3HuMD
3VopsAyFG9iAZPPKmwGVD5,No Ways,Curtismith,3:43,https://open.spotify.com/track/3VopsAyFG9iAZPPKmwGVD5,spotify:track:3VopsAyFG9iAZPPKmwGVD5
6ZBKXgLw41b8HLqTHMqzeE,Lock,Jess Connelly,3:15,https://open.spotify.com/track/6ZBKXgLw41b8HLqTHMqzeE,spotify:track:6ZBKXgLw41b8HLqTHMqzeE
1ajqJZxNzUHmHf8sBkJBds,You'll Be Safe Here,ST. WOLF,4:16,https://open.spotify.com/track/1ajqJZxNzUHmHf8sBkJBds,spotify:track:1ajqJZxNzUHmHf8sBkJBds
4Uot2V3XmR8KXFYcS2pDfE,Palipad Hangin,The Strange Creatures,3:49,https://open.spotify.com/track/4Uot2V3XmR8KXFYcS2pDfE,spotify:track:4Uot2V3XmR8KXFYcS2pDfE
7EKdJsJ3qfLk0keOMtmRsc,New Window,Hannah + Gabi,2:44,https://open.spotify.com/track/7EKdJsJ3qfLk0keOMtmRsc,spotify:track:7EKdJsJ3qfLk0keOMtmRsc
51F2b6sYhutkEGOANS52KA,"Nasa'n Ka, Oh Luna?",MarsMango,4:45,https://open.spotify.com/track/51F2b6sYhutkEGOANS52KA,spotify:track:51F2b6sYhutkEGOANS52KA
6suGKiKff5kOLJFJ3JvoKr,"Dalawang Tao - From The Hows Of Us""""",Rice Lucido,4:56,https://open.spotify.com/track/6suGKiKff5kOLJFJ3JvoKr,spotify:track:6suGKiKff5kOLJFJ3JvoKr
7CkuJEJMB0clk0HCBQd9rT,Hawak Bitaw,LaLuna,5:01,https://open.spotify.com/track/7CkuJEJMB0clk0HCBQd9rT,spotify:track:7CkuJEJMB0clk0HCBQd9rT
2WDbl64RB1getE2utMn33C,Peppermint Mocha,Loop,3:41,https://open.spotify.com/track/2WDbl64RB1getE2utMn33C,spotify:track:2WDbl64RB1getE2utMn33C
2vwfdSrdC8r7aN2o1YXAMb,Umami,Asch,3:48,https://open.spotify.com/track/2vwfdSrdC8r7aN2o1YXAMb,spotify:track:2vwfdSrdC8r7aN2o1YXAMb
6K8ait6ypOKrZrqWvbueFg,Kwarto Waltz,Halina,2:40,https://open.spotify.com/track/6K8ait6ypOKrZrqWvbueFg,spotify:track:6K8ait6ypOKrZrqWvbueFg
6CuD32nhuIHKB8jGJ23ZFc,Keep,Three Legged Men PH,4:20,https://open.spotify.com/track/6CuD32nhuIHKB8jGJ23ZFc,spotify:track:6CuD32nhuIHKB8jGJ23ZFc
5m3LwvrAXhXFlzZ3nxcm5x,Moao,Purples n' Oranges,4:05,https://open.spotify.com/track/5m3LwvrAXhXFlzZ3nxcm5x,spotify:track:5m3LwvrAXhXFlzZ3nxcm5x
2hI1Ue7bi8d5g8FKmt5R0S,Huminahon,Up For Byes,4:35,https://open.spotify.com/track/2hI1Ue7bi8d5g8FKmt5R0S,spotify:track:2hI1Ue7bi8d5g8FKmt5R0S
2R7E1srMlJfMZWsyw0yjh2,Ctrl + Esc,Project Orange,3:18,https://open.spotify.com/track/2R7E1srMlJfMZWsyw0yjh2,spotify:track:2R7E1srMlJfMZWsyw0yjh2
1iLp8teT850VybMDeEJlDz,23 mistakes,half-lit,3:01,https://open.spotify.com/track/1iLp8teT850VybMDeEJlDz,spotify:track:1iLp8teT850VybMDeEJlDz
6xLaurWlCs8Tpi2q2iHrlO,Kay Ganda Mo,Frank Ely,3:14,https://open.spotify.com/track/6xLaurWlCs8Tpi2q2iHrlO,spotify:track:6xLaurWlCs8Tpi2q2iHrlO
4rQcXxIK12jhK5Hh9aaQSq,Martyr,CHNDTR,3:55,https://open.spotify.com/track/4rQcXxIK12jhK5Hh9aaQSq,spotify:track:4rQcXxIK12jhK5Hh9aaQSq
2eBqKJeNVK0MYUFErZILeH,Panahon,HEY JUNE!,3:54,https://open.spotify.com/track/2eBqKJeNVK0MYUFErZILeH,spotify:track:2eBqKJeNVK0MYUFErZILeH
5fMToMVlBhYxO9vYeHgrkD,TT (terrible things),bird.,2:49,https://open.spotify.com/track/5fMToMVlBhYxO9vYeHgrkD,spotify:track:5fMToMVlBhYxO9vYeHgrkD
4pW0qIIRfvjfGr1b5uVjbP,Don't Be Shy,Rob & the Hitmen,3:14,https://open.spotify.com/track/4pW0qIIRfvjfGr1b5uVjbP,spotify:track:4pW0qIIRfvjfGr1b5uVjbP
3zEo17wKOCae5F0AWZRGYV,City Lovin',Kremesoda,3:49,https://open.spotify.com/track/3zEo17wKOCae5F0AWZRGYV,spotify:track:3zEo17wKOCae5F0AWZRGYV
0uc69xsdew6516vxyY66G7,Clinically Dead For 16 Hours,The Camerawalls,4:14,https://open.spotify.com/track/0uc69xsdew6516vxyY66G7,spotify:track:0uc69xsdew6516vxyY66G7
6EGqxvmpZKTbcii9aU6VNN,Hindi Alam,Gabby Alipe,4:51,https://open.spotify.com/track/6EGqxvmpZKTbcii9aU6VNN,spotify:track:6EGqxvmpZKTbcii9aU6VNN
7lxRaVJrKyNHb0snD2JwmI,Setup and Punchline,Devices,4:07,https://open.spotify.com/track/7lxRaVJrKyNHb0snD2JwmI,spotify:track:7lxRaVJrKyNHb0snD2JwmI
2Ozk14un4Py5pZoVygGUPB,Bahaghari,Liyenne,6:03,https://open.spotify.com/track/2Ozk14un4Py5pZoVygGUPB,spotify:track:2Ozk14un4Py5pZoVygGUPB
4knd96W9mAvYFF1PX3PWtY,Naghihintay,Similar Sky,5:21,https://open.spotify.com/track/4knd96W9mAvYFF1PX3PWtY,spotify:track:4knd96W9mAvYFF1PX3PWtY
4C9bX6MwR0JBYDGK4JXhbB,Sunday Morning,Paolo Sandejas,3:44,https://open.spotify.com/track/4C9bX6MwR0JBYDGK4JXhbB,spotify:track:4C9bX6MwR0JBYDGK4JXhbB
1gFv3UB35FknZAaCHszzEP,Agos | Alon,LUNARLIGHTS,3:56,https://open.spotify.com/track/1gFv3UB35FknZAaCHszzEP,spotify:track:1gFv3UB35FknZAaCHszzEP
5SrFTeIgJ0Al7PT9A7VqUU,Everybody Wants You,Save Me Hollywood,3:04,https://open.spotify.com/track/5SrFTeIgJ0Al7PT9A7VqUU,spotify:track:5SrFTeIgJ0Al7PT9A7VqUU
1QyIckyoh01WgvguDwScMT,Street Where U Grew Up,Benny Manaligod,4:13,https://open.spotify.com/track/1QyIckyoh01WgvguDwScMT,spotify:track:1QyIckyoh01WgvguDwScMT
0wg3eXDIU3FkTkFDSG5dya,roses & sunflowers,Timmy Albert,3:28,https://open.spotify.com/track/0wg3eXDIU3FkTkFDSG5dya,spotify:track:0wg3eXDIU3FkTkFDSG5dya
4ZqJJZ5T5HgI28VrTLqzFd,To Fall,Majo Elli,4:48,https://open.spotify.com/track/4ZqJJZ5T5HgI28VrTLqzFd,spotify:track:4ZqJJZ5T5HgI28VrTLqzFd
6KBG2jtGvLjkcIkFUKO0rt,Anghel,brando bal,3:59,https://open.spotify.com/track/6KBG2jtGvLjkcIkFUKO0rt,spotify:track:6KBG2jtGvLjkcIkFUKO0rt
5LXtfG0XvhHRTEuDIHwlic,I JUST WANT TO KISS YOU NOW,Aly Remulla,4:19,https://open.spotify.com/track/5LXtfG0XvhHRTEuDIHwlic,spotify:track:5LXtfG0XvhHRTEuDIHwlic
1ZjneBRyTd7FsYXWweYRok,Fragile,Issa Rodriguez,3:56,https://open.spotify.com/track/1ZjneBRyTd7FsYXWweYRok,spotify:track:1ZjneBRyTd7FsYXWweYRok
4mh0uJSKznwt17Gj0A8BsJ,I Wanna Go,Armi Millare,3:10,https://open.spotify.com/track/4mh0uJSKznwt17Gj0A8BsJ,spotify:track:4mh0uJSKznwt17Gj0A8BsJ
5FaIdK0u0Ydrpujoctpkj0,No Yellow,Stomachine,3:41,https://open.spotify.com/track/5FaIdK0u0Ydrpujoctpkj0,spotify:track:5FaIdK0u0Ydrpujoctpkj0
50weXDVFM1hUKQERbjwvo7,Sardinas,Pinkmen,4:54,https://open.spotify.com/track/50weXDVFM1hUKQERbjwvo7,spotify:track:50weXDVFM1hUKQERbjwvo7
4wAyeSFieuAHk8WYDPCDiP,No End in Sight,Outerhope,3:32,https://open.spotify.com/track/4wAyeSFieuAHk8WYDPCDiP,spotify:track:4wAyeSFieuAHk8WYDPCDiP
2F2EsdPz44wR7XLKqo39h8,thru2u,LUSTBASS,3:29,https://open.spotify.com/track/2F2EsdPz44wR7XLKqo39h8,spotify:track:2F2EsdPz44wR7XLKqo39h8
0cKmKdqFYY3C6bnBGrGwNc,Pag Sinabi,Feel Day,3:58,https://open.spotify.com/track/0cKmKdqFYY3C6bnBGrGwNc,spotify:track:0cKmKdqFYY3C6bnBGrGwNc
41oHTdKmye02wJ4tXSrwOs,Himig Ng Pag-Ibig,Shanne Dandan,3:38,https://open.spotify.com/track/41oHTdKmye02wJ4tXSrwOs,spotify:track:41oHTdKmye02wJ4tXSrwOs
3ebVsrI8XAFMPmpFKAzT48,sol at luna (demo),geiko,7:48,https://open.spotify.com/track/3ebVsrI8XAFMPmpFKAzT48,spotify:track:3ebVsrI8XAFMPmpFKAzT48
4lKnU48od57UFNwFyZgt79,Castaway,The Adamant,3:06,https://open.spotify.com/track/4lKnU48od57UFNwFyZgt79,spotify:track:4lKnU48od57UFNwFyZgt79
2xCkiGqGMkAIg6fQTag51C,Sino,Unique Salonga,4:40,https://open.spotify.com/track/2xCkiGqGMkAIg6fQTag51C,spotify:track:2xCkiGqGMkAIg6fQTag51C
3O3RrTXsNYVYTfZ0kpBS5w,I Won't Stop,Indayo,5:15,https://open.spotify.com/track/3O3RrTXsNYVYTfZ0kpBS5w,spotify:track:3O3RrTXsNYVYTfZ0kpBS5w
0rTubvDObnU2kf2TEb0aL1,Kung Alam Ko Lang,Maya's Anklet,5:33,https://open.spotify.com/track/0rTubvDObnU2kf2TEb0aL1,spotify:track:0rTubvDObnU2kf2TEb0aL1
6Iek8JB4QUwJevjgIVtLDG,Overcurrent,Gabba,3:35,https://open.spotify.com/track/6Iek8JB4QUwJevjgIVtLDG,spotify:track:6Iek8JB4QUwJevjgIVtLDG
2lsoiacYI0qdzDkQxAlZ3X,Pavement,thesunmanager,4:10,https://open.spotify.com/track/2lsoiacYI0qdzDkQxAlZ3X,spotify:track:2lsoiacYI0qdzDkQxAlZ3X
06pTb6Z0cskndQcC9zY00L,Retrospect,TIHTUS,3:57,https://open.spotify.com/track/06pTb6Z0cskndQcC9zY00L,spotify:track:06pTb6Z0cskndQcC9zY00L
3B3OhDoySqMLmrfZBZPvwf,Sangang Daan,Cosmic Misfits,6:04,https://open.spotify.com/track/3B3OhDoySqMLmrfZBZPvwf,spotify:track:3B3OhDoySqMLmrfZBZPvwf
071Bqu7XSbuoS3qfdChGbM,"Tara, Sa Kabilang Mundo",Mind's the Limit,4:06,https://open.spotify.com/track/071Bqu7XSbuoS3qfdChGbM,spotify:track:071Bqu7XSbuoS3qfdChGbM
2qgKyohyl6J2K1YJVOrYtq,Angels Leave In November,Tonight We Sleep,4:41,https://open.spotify.com/track/2qgKyohyl6J2K1YJVOrYtq,spotify:track:2qgKyohyl6J2K1YJVOrYtq
0bLVUR3mfJe9fiCLUfh7Cp,My Midori,spacedog spacecat,3:48,https://open.spotify.com/track/0bLVUR3mfJe9fiCLUfh7Cp,spotify:track:0bLVUR3mfJe9fiCLUfh7Cp
65EZDipxoJjpEStI9woCxt,Boy,KOLATERAL,5:52,https://open.spotify.com/track/65EZDipxoJjpEStI9woCxt,spotify:track:65EZDipxoJjpEStI9woCxt
6iDCiP55VXKHpzH3WpFpzZ,K.L.A.,Drive of Daydreams,3:57,https://open.spotify.com/track/6iDCiP55VXKHpzH3WpFpzZ,spotify:track:6iDCiP55VXKHpzH3WpFpzZ
5tNtm8wOCXpvTGy1WHZof2,Hatinggabi,The Bed Bites,5:43,https://open.spotify.com/track/5tNtm8wOCXpvTGy1WHZof2,spotify:track:5tNtm8wOCXpvTGy1WHZof2
0rVTm2crUJpDnn64P5jAgD,Ghost,Megumi Acorda,3:43,https://open.spotify.com/track/0rVTm2crUJpDnn64P5jAgD,spotify:track:0rVTm2crUJpDnn64P5jAgD
